 BCod ..Bus.Name.. LCod dd/mm/yyyy Llev ..Load.. Icca
  173 Fontibon115     1 01/01/2023    1     80.1    0
  173 Fontibon115     1 01/01/2023    2    78.36    0
  173 Fontibon115     1 01/01/2023    3    73.74    0
  173 Fontibon115     1 01/01/2023    4    73.17    0
  173 Fontibon115     1 01/01/2023    5    62.56    0
  175 GranSaana115    1 01/01/2023    1    36.17    0
  175 GranSaana115    1 01/01/2023    2    36.27    0
  175 GranSaana115    1 01/01/2023    3    36.63    0
  175 GranSaana115    1 01/01/2023    4    36.22    0
  175 GranSaana115    1 01/01/2023    5    35.56    0
  176 Gaira110        1 01/01/2023    1    44.27    0
  176 Gaira110        1 01/01/2023    2    39.03    0
  176 Gaira110        1 01/01/2023    3     37.3    0
  176 Gaira110        1 01/01/2023    4    37.39    0
  176 Gaira110        1 01/01/2023    5    34.36    0
  181 Gorgonla57.5    1 01/01/2023    1    54.98    0
  181 Gorgonla57.5    1 01/01/2023    2    58.81    0
  181 Gorgonla57.5    1 01/01/2023    3     55.1    0
  181 Gorgonla57.5    1 01/01/2023    4    53.32    0
  181 Gorgonla57.5    1 01/01/2023    5    45.28    0
  183 Girardota110    1 01/01/2023    1    24.35    0
  183 Girardota110    1 01/01/2023    2    22.68    0
  183 Girardota110    1 01/01/2023    3    21.16    0
  183 Girardota110    1 01/01/2023    4    20.99    0
  183 Girardota110    1 01/01/2023    5    18.43    0
  184 Guatape110      1 01/01/2023    1     1.66    0
  184 Guatape110      1 01/01/2023    2     1.19    0
  184 Guatape110      1 01/01/2023    3     1.09    0
  184 Guatape110      1 01/01/2023    4     1.15    0
  184 Guatape110      1 01/01/2023    5     1.06    0
  186 Guateque115     1 01/01/2023    1     7.08    0
  186 Guateque115     1 01/01/2023    2     5.71    0
  186 Guateque115     1 01/01/2023    3     5.25    0
  186 Guateque115     1 01/01/2023    4     5.46    0
  186 Guateque115     1 01/01/2023    5     4.84    0
  187 Guadalupe220    1 01/01/2023    1     3.63    0
  187 Guadalupe220    1 01/01/2023    2      3.1    0
